date,study_site,longitude,latitude
1988-09-13,Hart Ranges,-121.26537586714863,53.410154686240816
1988-09-13,Hart Ranges,-121.19720682570045,54.37550922185671
1988-09-13,Hart Ranges,-120.77935657471913,53.323882810376695
1988-09-13,Hart Ranges,-121.22214446678551,53.400528679681386
1988-09-13,Hart Ranges,-121.24961912510172,53.61039908084709
1988-09-13,Hart Ranges,-120.93123963636978,54.152801277037106
1988-09-13,Hart Ranges,-120.9110197532277,53.14914367609581
1988-09-13,Hart Ranges,-120.94819719406935,53.37275884411803
1988-09-13,Hart Ranges,-121.83382505196215,53.47459104812295
1988-09-13,Hart Ranges,-121.94520163269144,54.44547928780688
1988-09-13,Hart Ranges,-121.5988908776589,54.19927559897006
1988-09-13,Hart Ranges,-122.31466733367355,53.555620024048125
1988-10-04,Hart Ranges,-121.41502584440443,54.15654734292797
1988-10-04,Hart Ranges,-120.9095691525563,53.14821912491281
1988-10-04,Hart Ranges,-121.84738611600271,54.41402703943408
1988-10-04,Hart Ranges,-121.0851093999064,53.403803270057146
1988-10-04,Hart Ranges,-121.77333911770904,53.48207580381858
1988-10-04,Hart Ranges,-120.87522627697467,54.46825321075722
1988-10-04,Hart Ranges,-121.20255795991079,54.1823276014213
1988-10-04,Hart Ranges,-121.08810143597508,54.304614859804815
1988-10-04,Hart Ranges,-121.88934665319961,54.40093841470702
1988-10-04,Hart Ranges,-121.49846843903296,54.13604411125864
1988-10-04,Hart Ranges,-121.12788125996781,53.45752368016162
1988-10-04,Hart Ranges,-121.15397744746386,53.446242716199244
1988-10-04,Hart Ranges,-121.60924151227579,54.43848386708048
1988-10-04,Hart Ranges,-121.116956763917,54.31226008641764
1988-10-04,Hart Ranges,-121.36480757850151,53.56348478433239
1988-10-04,Hart Ranges,-121.9345256115054,54.44089173851621
1988-10-04,Hart Ranges,-121.17853943314691,53.646196373220995
1988-10-04,Hart Ranges,-120.95300508503958,53.36654805368651
1988-10-04,Hart Ranges,-122.34497639126724,53.64567677450202
1988-10-04,Hart Ranges,-120.77549940926643,53.25368173466134
1988-10-04,Hart Ranges,-122.34497639126724,53.64567677450202
1988-10-04,Hart Ranges,-121.83602596083328,53.50427695976225
1988-10-04,Hart Ranges,-121.1727171297175,54.26817312003208
1988-10-04,Hart Ranges,-121.16937182016407,53.47344986458071
1988-10-04,Hart Ranges,-121.5954308505577,54.436526457638905
1988-10-04,Hart Ranges,-120.80699871615272,53.25336645988891
1988-10-04,Hart Ranges,-121.116956763917,54.31226008641764
1988-10-04,Hart Ranges,-121.49846843903296,54.13604411125864
1988-10-18,Hart Ranges,-121.06655626727523,54.305170257871026
1988-10-18,Hart Ranges,-121.42030826143134,53.492313730249776
1988-10-18,Hart Ranges,-121.53410386114172,54.12389926131158
1988-10-18,Hart Ranges,-121.14858313508887,53.4317750174663
1988-10-18,Hart Ranges,-121.49791367689257,54.10907109515361
1988-10-18,Hart Ranges,-121.72908648281908,54.352620161627954
1988-10-18,Hart Ranges,-121.42030826143134,53.492313730249776
1988-10-18,Hart Ranges,-121.20159301386416,54.23984277560178
1988-10-18,Hart Ranges,-121.78534041858923,53.48399624962881
1988-10-18,Hart Ranges,-121.1947340419498,53.621270308110894
1988-10-18,Hart Ranges,-121.15937969369688,53.56499432794695
1988-10-18,Hart Ranges,-120.82001156925736,53.29226593535303
1988-10-18,Hart Ranges,-122.34499031876257,53.64477798807006
1988-10-18,Hart Ranges,-120.86998215295996,53.132232770060156
1988-10-18,Hart Ranges,-121.86497940383144,54.44654987964015
1988-10-18,Hart Ranges,-121.20675225250818,54.368460400924356
1988-10-18,Hart Ranges,-121.85276043480623,54.3871145222398
1988-10-18,Hart Ranges,-121.17219122801754,54.210635515566025
1988-10-18,Hart Ranges,-121.42030826143134,53.492313730249776
1988-10-18,Hart Ranges,-121.71222238504923,54.35064376742626
1988-10-18,Hart Ranges,-120.9618867508426,53.337930403468064
1988-10-18,Hart Ranges,-121.8641140313788,53.52522225468586
1988-10-18,Hart Ranges,-121.56878981572115,54.138698483439605
1988-10-18,Hart Ranges,-121.11699778569685,54.31136182722784
1988-10-18,Hart Ranges,-120.8597386323573,54.084128385375564
1988-10-18,Hart Ranges,-121.86497940383144,54.44654987964015
1988-10-18,Hart Ranges,-121.29491084339216,53.42406506375024
1988-10-18,Hart Ranges,-122.36784092348309,53.63411447362964
1988-10-18,Hart Ranges,-121.68761245370644,54.350378648755616
1988-11-26,Hart Ranges,-121.38373432939707,53.463057471271064
1988-11-26,Hart Ranges,-121.87631334878212,54.42688261415122
1988-11-26,Hart Ranges,-121.57222106402344,54.12795292246207
1988-11-26,Hart Ranges,-121.43308867549679,53.554510364501006
1988-11-26,Hart Ranges,-121.83581232255251,53.622032368332604
1988-11-26,Hart Ranges,-121.25401336614837,53.356947765951595
1988-11-26,Hart Ranges,-120.84078594514969,53.11822016635266
1988-11-26,Hart Ranges,-122.36814027488569,53.512768315423145
1988-11-26,Hart Ranges,-121.92064459332295,53.67496320223525
1988-11-26,Hart Ranges,-121.4409967127664,53.544725192616326
1988-11-26,Hart Ranges,-121.41702617650728,53.45900838462924
1988-11-26,Hart Ranges,-121.44102973600049,53.54382666513649
1988-11-26,Hart Ranges,-121.69160438463184,54.27312350963583
1988-11-26,Hart Ranges,-121.37408515919334,54.06791039356407
1988-11-26,Hart Ranges,-121.92124774143345,54.47672489133933
1988-11-26,Hart Ranges,-121.69706854114312,54.343290599817045
1988-11-26,Hart Ranges,-121.57706644712474,54.2098059597371
1988-11-26,Hart Ranges,-121.31626652821943,53.45493371555581
1988-11-26,Hart Ranges,-121.33063440316171,53.395802113629024
1988-11-26,Hart Ranges,-122.36814027488569,53.512768315423145
1988-12-06,Hart Ranges,-121.46782696568232,53.554061542140474
1988-12-06,Hart Ranges,-121.25393989880376,53.35874470794215
1988-12-06,Hart Ranges,-121.84965615092736,54.387983777715846
1988-12-06,Hart Ranges,-121.84965615092736,54.387983777715846
1988-12-06,Hart Ranges,-121.25676047419071,54.387170445339365
1988-12-06,Hart Ranges,-121.92459298720604,54.46686820633785
1988-12-06,Hart Ranges,-122.32820947392338,53.55839348099992
1988-12-06,Hart Ranges,-121.93238922598611,53.689450656914865
1988-12-06,Hart Ranges,-122.32820947392338,53.55839348099992
1988-12-06,Hart Ranges,-120.80520918982192,53.141845254487905
1988-12-06,Hart Ranges,-121.25393989880376,53.35874470794215
1988-12-06,Hart Ranges,-121.56120123997627,54.13681030058361
1988-12-06,Hart Ranges,-121.41304313374887,53.485025717067344
1988-12-06,Hart Ranges,-121.58304392181786,54.21437064318946
1988-12-06,Hart Ranges,-121.97023985029385,54.492431227587396
1988-12-06,Hart Ranges,-121.217843570031,54.25446647830166
1988-12-06,Hart Ranges,-121.320092851033,53.624893747504025
1988-12-06,Hart Ranges,-121.31124988355499,54.26030578672058
1988-12-06,Hart Ranges,-121.60799845276355,53.88208086299137
1988-12-06,Hart Ranges,-121.33329381665298,53.67362203394286
1988-12-06,Hart Ranges,-121.25393989880376,53.35874470794215
1988-12-06,Hart Ranges,-121.31124988355499,54.26030578672058
1988-12-06,Hart Ranges,-121.87586135761968,53.65117995522103
1988-12-06,Hart Ranges,-121.23942290601748,53.382804635955885
1988-12-06,Hart Ranges,-121.56120123997627,54.13681030058361
1989-01-07,Hart Ranges,-121.57273141431662,54.1576212756611
1989-01-07,Hart Ranges,-121.20059853575084,54.36836880916597
1989-01-07,Hart Ranges,-121.84647775695395,54.44637466038079
1989-01-07,Hart Ranges,-121.986653536025,54.45302420288836
1989-01-07,Hart Ranges,-121.43046990114098,53.54368851730114
1989-01-07,Hart Ranges,-121.42857266695313,53.472645389395474
1989-01-07,Hart Ranges,-121.59557308283016,54.16148528459104
1989-01-07,Hart Ranges,-121.21125471641413,53.30147430980936
1989-01-07,Hart Ranges,-121.26471740585929,53.42632709461635
1989-01-07,Hart Ranges,-121.65453211883379,53.759463093012
1989-01-07,Hart Ranges,-121.43046990114098,53.54368851730114
1989-01-07,Hart Ranges,-121.22065404650812,54.2248445378392
1989-01-07,Hart Ranges,-121.69245500001341,54.343240697437246
1989-01-07,Hart Ranges,-121.8194858458194,53.61108557301716
1989-01-07,Hart Ranges,-121.33113324328293,53.61336171548076
1989-01-07,Hart Ranges,-121.43046990114098,53.54368851730114
1989-01-07,Hart Ranges,-121.15002030961969,53.32930899643661
1989-01-07,Hart Ranges,-121.91002673468296,53.67576592247536
1989-01-07,Hart Ranges,-122.30670874536192,53.580742691820326
1989-01-07,Hart Ranges,-121.53204796351768,54.00881841086088
1989-01-07,Hart Ranges,-121.2738200798027,53.57299378588707
1989-01-07,Hart Ranges,-121.1886548347338,54.254930237158405
1989-01-07,Hart Ranges,-121.1886548347338,54.254930237158405
1989-01-07,Hart Ranges,-121.97487063122664,54.49247058281753
1989-01-07,Hart Ranges,-122.33152603662322,53.53953563035835
1989-01-07,Hart Ranges,-121.57273141431662,54.1576212756611
1989-02-06,Hart Ranges,-121.774957065192,53.58277171144528
1989-02-06,Hart Ranges,-121.83272943948666,54.441748695085906
1989-02-06,Hart Ranges,-121.5156587388574,54.211761587929296
1989-02-06,Hart Ranges,-120.86093989096163,54.06077638941494
1989-02-06,Hart Ranges,-120.99239489639037,53.19999268388051
1989-02-06,Hart Ranges,-121.83272943948666,54.441748695085906
1989-02-06,Hart Ranges,-121.65141291407535,53.762124746198026
1989-02-06,Hart Ranges,-121.2815543024495,53.41937861397982
1989-02-06,Hart Ranges,-121.17290723892944,54.367952766001366
1989-02-06,Hart Ranges,-121.14390030416484,53.33191100676367
1989-02-06,Hart Ranges,-121.32649123115714,53.539581467671645
1989-02-06,Hart Ranges,-121.27356381670964,53.57928291738022
1989-02-06,Hart Ranges,-121.774957065192,53.58277171144528
1989-02-06,Hart Ranges,-121.51409560404907,53.99871008601522
1989-02-06,Hart Ranges,-122.355845214827,53.527983673874985
1989-02-06,Hart Ranges,-121.9880626718827,54.458428623669775
1989-02-06,Hart Ranges,-121.18421017130389,54.25126777039998
1989-02-06,Hart Ranges,-121.84900221332613,54.41134608691828
1989-02-06,Hart Ranges,-122.30362902386786,53.58432030288504
1989-02-06,Hart Ranges,-121.18421017130389,54.25126777039998
1989-02-06,Hart Ranges,-121.23015568955856,54.25374901251261
1989-02-06,Hart Ranges,-121.2517071055438,53.52322853785174
1989-02-06,Hart Ranges,-121.39985719699564,53.47496117426935
1989-02-06,Hart Ranges,-121.99747034066058,54.45221565976929
1989-02-06,Hart Ranges,-121.5156587388574,54.211761587929296
1989-02-06,Hart Ranges,-121.2517071055438,53.52322853785174
1989-02-06,Hart Ranges,-121.32193074667109,53.540416520316896
1989-02-06,Hart Ranges,-121.56796285942448,54.20700154760849
1989-03-02,Hart Ranges,-121.57067397020376,53.77197607872863
1989-03-02,Hart Ranges,-121.17253622247021,53.3997795549795
1989-03-02,Hart Ranges,-122.28441833592014,53.55903839441282
1989-03-02,Hart Ranges,-122.28441833592014,53.55903839441282
1989-03-02,Hart Ranges,-121.20224550818341,53.33729967201173
1989-03-02,Hart Ranges,-121.19943335930344,54.25419284836198
1989-03-02,Hart Ranges,-121.50841542473701,54.19998699027401
1989-03-02,Hart Ranges,-120.98474586129299,53.203459794501036
1989-03-02,Hart Ranges,-121.21789564629348,53.573971517611334
1989-03-02,Hart Ranges,-121.87208494081759,54.41246264872319
1989-03-02,Hart Ranges,-121.89540470923019,54.4621110771011
1989-03-02,Hart Ranges,-121.26537586714863,53.410154686240816
1989-03-02,Hart Ranges,-121.19710751768423,53.56556906592054
1989-03-02,Hart Ranges,-121.15210152583401,54.3856136944064
1989-03-02,Hart Ranges,-121.19710751768423,53.56556906592054
1989-03-02,Hart Ranges,-121.18705337256958,53.588790755266274
1989-03-02,Hart Ranges,-121.20224550818341,53.33729967201173
1989-03-02,Hart Ranges,-121.81666448851057,53.60386644750815
1989-03-02,Hart Ranges,-121.89540470923019,54.4621110771011
1989-03-02,Hart Ranges,-121.86316603926865,53.61690190629128
1989-03-02,Hart Ranges,-121.19943335930344,54.25419284836198
1989-03-02,Hart Ranges,-121.50841542473701,54.19998699027401
1989-03-02,Hart Ranges,-121.89540470923019,54.4621110771011
1989-03-02,Hart Ranges,-121.73668890924247,54.40572947118151
1989-03-02,Hart Ranges,-121.50841542473701,54.19998699027401
1989-03-02,Hart Ranges,-121.50972932898338,54.03551022909638
1989-04-10,Hart Ranges,-121.20611205347592,53.602562832544784
1989-04-10,Hart Ranges,-121.1224554330585,53.37562775776187
1989-04-10,Hart Ranges,-121.17349509797752,53.34225707693573
1989-04-10,Hart Ranges,-121.15080485821606,54.38020052981295
1989-04-10,Hart Ranges,-121.51109511855377,54.040021550544914
1989-04-10,Hart Ranges,-121.33237580849035,53.42819010978899
1989-04-10,Hart Ranges,-121.98191570066507,54.45747822509586
1989-04-10,Hart Ranges,-121.86179609223731,54.45011506110461
1989-04-10,Hart Ranges,-121.53305413754495,53.71938434149219
1989-04-10,Hart Ranges,-122.31919561123422,53.55564588440607
1989-04-10,Hart Ranges,-121.2177841681752,53.54070736588597
1989-04-10,Hart Ranges,-121.17937057479332,54.25658814267672
1989-04-10,Hart Ranges,-121.90622959669771,53.588538421124156
1989-04-10,Hart Ranges,-121.2177841681752,53.54070736588597
1989-04-10,Hart Ranges,-122.31919561123422,53.55564588440607
1989-04-10,Hart Ranges,-121.56170720671342,54.21052242376672
1989-04-10,Hart Ranges,-121.90622959669771,53.588538421124156
1989-04-10,Hart Ranges,-121.19701221071091,53.532304985150226
1989-04-10,Hart Ranges,-121.58754801429964,53.811727926187885
1989-04-10,Hart Ranges,-121.86179609223731,54.45011506110461
1989-04-10,Hart Ranges,-121.58754801429964,53.811727926187885
1989-04-10,Hart Ranges,-121.17349509797752,53.34225707693573
1989-04-10,Hart Ranges,-120.92557251061544,53.15748991242199
1989-04-10,Hart Ranges,-121.65053670881493,53.836723348896285
1989-04-10,Hart Ranges,-121.56170720671342,54.21052242376672
1989-04-10,Hart Ranges,-121.80960081233476,54.38849430204264
1989-04-10,Hart Ranges,-121.56170720671342,54.21052242376672
1989-04-10,Hart Ranges,-121.17937057479332,54.25658814267672
1989-04-10,Hart Ranges,-121.69784253972854,54.41610250132743
1989-05-04,Hart Ranges,-121.25795905551544,53.51792590027298
1989-05-04,Hart Ranges,-121.63847059853106,53.83389033115902
1989-05-04,Hart Ranges,-121.64199678669168,54.42717200692462
1989-05-04,Hart Ranges,-122.3312710521987,53.55571400730469
1989-05-04,Hart Ranges,-121.0654082847436,53.37381757129903
1989-05-04,Hart Ranges,-121.70324823627851,54.34245835216246
1989-05-04,Hart Ranges,-121.51106022269757,54.21170484407647
1989-05-04,Hart Ranges,-121.16659720038766,54.1638072675855
1989-05-04,Hart Ranges,-120.86124385088871,53.00710030369253
1989-05-04,Hart Ranges,-121.1593140434351,53.63601344078036
1989-05-04,Hart Ranges,-121.75271639025995,54.28365817657763
1989-05-04,Hart Ranges,-121.07654165582152,53.46030404835079
1989-05-04,Hart Ranges,-122.3312710521987,53.55571400730469
1989-05-04,Hart Ranges,-121.57319977304186,54.897342068504116
1989-05-04,Hart Ranges,-121.8640899851486,53.52612094119002
1989-05-04,Hart Ranges,-121.63847059853106,53.83389033115902
1989-05-04,Hart Ranges,-121.8080351648206,54.389377651648466
1989-05-04,Hart Ranges,-121.19701221071091,53.532304985150226
1989-05-04,Hart Ranges,-121.8640899851486,53.52612094119002
1989-05-04,Hart Ranges,-121.1937225765608,53.96285899485671
1989-05-04,Hart Ranges,-121.63847059853106,53.83389033115902
1989-05-04,Hart Ranges,-121.31270238578699,53.39285301415058
1989-05-04,Hart Ranges,-121.19744298711198,54.37011947816379
1989-05-04,Hart Ranges,-121.30807841660796,54.0750900570953
1989-05-04,Hart Ranges,-121.24913689911,54.24054293203641
1989-05-04,Hart Ranges,-122.13791452530329,53.78458782457734
1989-05-04,Hart Ranges,-121.8080351648206,54.389377651648466
1989-05-04,Hart Ranges,-121.05643579753263,53.37277274234485
1989-05-31,Hart Ranges,-121.89141982116965,54.381184148718155
1989-05-31,Hart Ranges,-122.3387761860326,53.55845236099593
