date,study_site,longitude,latitude
1991-02-21,Hart Ranges,-121.49401551731513,53.78734231435137
1991-03-27,Hart Ranges,-121.47283538863991,53.85090245353204
1991-04-22,Hart Ranges,-121.49706859248029,53.863606967472336
1991-05-29,Hart Ranges,-121.40896611556299,53.85668011600931
1991-07-08,Hart Ranges,-121.40571181753238,53.950894934235706
1991-08-21,Hart Ranges,-121.43752927161796,53.91729372648165
1991-09-24,Hart Ranges,-121.44060689884088,53.900214300614635
1991-10-25,Hart Ranges,-121.5453269556635,54.129357910802135
1991-10-26,Hart Ranges,-121.5569671199514,53.817656200237685
1991-11-01,Hart Ranges,-121.54741900564775,53.93052559814637
1991-12-16,Hart Ranges,-121.51137700321033,53.853767714855614
1992-03-03,Hart Ranges,-121.48072917716944,53.85124809546458
2001-02-21,Graham,-122.553608587954,56.29262719120741
2001-02-22,Graham,-122.58859923080524,56.31587072594379
2001-02-23,Graham,-122.59029053832319,56.30664650864575
2001-02-24,Graham,-122.57831134137574,56.308504875762175
2001-02-25,Graham,-122.60597876753171,56.31089133512852
2001-02-26,Graham,-122.56233324832995,56.301996087902424
2001-02-27,Graham,-122.59495875506302,56.318688884147456
2001-02-28,Graham,-122.55962455376208,56.30924862361196
2001-03-01,Graham,-122.58336271476115,56.31440341961989
2001-03-02,Graham,-122.6344344181863,56.34808505950962
2001-03-03,Graham,-122.62261854389573,56.34878878976916
2001-03-04,Graham,-122.60450185641083,56.34145024119415
2001-03-05,Graham,-122.62661469489713,56.35747978891589
2001-03-06,Graham,-122.59388266921468,56.35251661232341
2001-03-07,Graham,-122.60615073720261,56.34952984054597
2001-03-08,Graham,-122.59817331620928,56.34695135471331
2001-03-09,Graham,-122.600321598937,56.355245344652246
2001-03-10,Graham,-122.61630429842847,56.35103776473086
2001-03-11,Graham,-122.63186805896466,56.36565436521752
2001-03-12,Graham,-122.62511086155752,56.354168997549294
2001-03-13,Graham,-122.6281769920767,56.35707728737694
2001-03-14,Graham,-122.63770711034873,56.35514173170442
2001-03-15,Graham,-122.66347670603713,56.36550143523116
2001-03-16,Graham,-122.63346620581986,56.37821654120479
2001-03-17,Graham,-122.65776596410132,56.36603125795098
2001-03-18,Graham,-122.6544044872411,56.36805807417937
2001-03-19,Graham,-122.59936449652965,56.35386529911824
2001-03-20,Graham,-122.6295455939633,56.36303927987232
2001-03-21,Graham,-122.60602224576198,56.3471273564989
2001-03-22,Graham,-122.63114565678133,56.34786593219077
2001-03-23,Graham,-122.61860689855884,56.3456467263431
2001-03-24,Graham,-122.62427850049296,56.352908572543775
2001-03-25,Graham,-122.61669205038868,56.34632999645173
2001-03-26,Graham,-122.61624299440196,56.339966615413296
2001-03-27,Graham,-122.60564479327053,56.346786675649774
2001-03-28,Graham,-122.62188713989438,56.344808320683185
2001-03-29,Graham,-122.61962816745435,56.35451621116569
2001-03-30,Graham,-122.61559440696318,56.353748247355014
2001-03-31,Graham,-122.59127540587939,56.35163189391632
2001-04-01,Graham,-122.59787806972278,56.35315242629225
2001-04-02,Graham,-122.60548226774172,56.36366732587418
2001-04-03,Graham,-122.63255506019632,56.36313198153547
2001-04-04,Graham,-122.62284685192948,56.35390143480891
2001-04-05,Graham,-122.59143074961004,56.35825287869566
